Player,Nation,Pos,SoT%,Squad,Comp,Age,MP,G/90,G/Sh,G/SoT,PKGoals,PKAttempted,Goals,Pass,PassCompleted,PassComp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assist,Cross,CrossCompleted,CrossComp%,Interception ,Tackle_Won,Tackle,Tackle_Won%,SucDribble,Dribble,DribbleComp%,DribblePast%,YCards,RCards,Fls,Fld,OGoals,AerWon,AerLost,AerWon%,AerLost%,PasswHead,PasswHead%,PKwon,Blocks,BlkSh,BlkShSv,but_par_tir,but_par_tir_cadre,but_par_90min,tete_reussi,passe_avec_tete,pass_short_comp,pass_medium_comp,pass_long_comp,Dribbles_reussis,Dribles_passes,BlockPasse,BlockTir,Block,fautes,tacles_gagnes,carton_rouge,carton_jaune,Tir,Tete,Passe,Dribbles,Tacle,Note Finale,classement_equipe
Hugo-Álvarez,ESP,FW,0.0,Celta Vigo,La Liga,36.0,1,0.0,0.0,0.0,0,0,0,4,1,25.0,0.0,100.0,0.0,0,0,0,,20.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,0.0,0.0,10.0,0.0,0.0,34,34,33,100,12,4,100,15,100,100,98,49,42,11,18,94,36,17,29,20,52,21,30.0,4
Jeremy-Sarmiento,ECU,FWMF,0.0,Brighton,Premier League,19.0,5,0.0,0.0,0.0,0,0,0,21,15,71.43,66.7,71.4,0.0,0,0,0,,6.0,1,3,33.33,1,1,100.0,200.0,0,0,0,3,0,1,2,33.33,0,1,4.76,0.0,6.0,2.0,0.0,34,34,33,42,58,10,42,15,100,97,98,99,58,11,27,94,36,20,29,13,57,24,30.0,4
Hwang-Hee-chan,KOR,FW,0.0,RB Leipzig,Bundesliga,26.0,2,0.0,0.0,0.0,0,0,0,9,7,77.78,100.0,100.0,0.0,0,1,0,0.0,0.0,0,0,,2,3,66.67,133.33,0,0,0,2,0,1,2,33.33,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,42,12,100,100,15,89,96,98,49,29,11,18,94,36,18,14,38,49,21,30.0,5
Christopher-Antwi-Adjei,GHA,FWMF,34.5,Bochum,Bundesliga,28.0,25,0.08,0.03,0.1,0,0,1,261,163,62.45,74.4,66.7,36.7,1,28,4,14.29,1.43,19,27,70.37,10,30,33.33,2.9,2,0,16,29,0,15,56,21.14,0,16,6.13,0.08,1.43,0.08,0.0,36,35,36,16,70,23,28,21,18,36,98,61,73,60,90,94,70,33,39,22,25,72,30.0,9
Julian-Kristoffersen,NOR,FW,0.0,Salernitana,Serie A,25.0,1,0.0,0.0,0.0,0,0,0,2,1,50.0,100.0,0.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,1,0,0,2,1,66.67,1,0,0.0,0.0,0.0,0.0,0.0,34,34,33,96,12,100,6,15,100,100,98,49,28,18,18,94,36,17,28,21,52,21,30.0,7
Nick-Proschwitz,GER,FW,0.0,Hoffenheim,Bundesliga,35.0,1,0.0,0.0,0.0,0,0,0,4,3,75.0,66.7,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,2,0.0,0,1,25.0,0.0,0.0,0.0,0.0,34,34,33,7,99,10,100,15,100,100,98,49,28,11,18,94,36,17,27,22,52,21,30.0,8
Gareth-Bale,WAL,FW,40.0,Real Madrid,La Liga,32.0,5,0.32,0.07,0.17,0,0,1,64,48,75.0,80.0,83.3,42.9,0,2,0,0.0,1.29,1,1,100.0,1,4,25.0,8.0,2,0,3,1,0,7,5,58.4,0,2,3.12,0.0,0.65,0.0,0.0,46,42,67,91,39,47,82,28,11,69,98,49,35,28,27,94,70,30,38,31,23,32,30.0,9
Lys-Mousset,FRA,FWMF,50.0,Salernitana,Serie A,26.0,6,0.0,0.0,0.0,0,0,0,47,39,82.98,89.3,81.3,100.0,1,1,1,100.0,1.11,0,0,,4,9,44.44,30.89,2,0,4,2,0,1,5,16.77,0,1,2.13,0.0,0.56,0.56,0.0,34,34,33,12,26,85,76,100,37,88,98,97,45,31,18,94,70,20,11,52,38,32,30.0,8
Álvaro-Aguirre,ESP,FW,0.0,Rayo Vallecano,La Liga,22.0,1,0.0,0.0,0.0,0,0,0,2,2,100.0,100.0,0.0,0.0,0,0,0,,0.0,1,1,100.0,0,0,,,0,0,0,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,100,12,100,6,15,100,100,98,49,28,11,27,94,36,17,29,21,52,22,30.0,10
Dennis-Johnsen,NOR,FWMF,35.7,Venezia,Serie A,24.0,26,0.06,0.07,0.2,0,0,1,323,194,60.06,68.1,65.2,56.4,2,38,7,18.42,1.8,11,14,78.57,25,67,37.31,2.51,2,0,8,14,0,8,21,27.78,0,10,3.1,0.0,0.99,0.06,0.0,46,45,35,28,38,12,24,58,22,28,98,56,66,41,74,94,70,39,31,29,23,65,30.0,7
Mateo-Klimowicz,GER,FWMF,27.3,Stuttgart,Bundesliga,21.0,15,0.0,0.0,0.0,0,0,0,196,146,74.49,83.9,79.5,50.0,1,3,0,0.0,1.49,6,12,50.0,8,22,36.36,6.77,2,0,9,10,0,0,6,0.0,0,6,3.06,0.0,0.45,0.0,0.0,34,34,33,7,38,64,70,45,21,67,98,49,42,44,56,94,70,25,17,45,33,50,30.0,10
Omar-Marmoush,EGY,FW,0.0,Wolfsburg,Bundesliga,23.0,2,0.0,0.0,0.0,0,0,0,8,5,62.5,100.0,66.7,0.0,0,0,0,,3.33,1,2,50.0,0,0,,,0,0,0,1,0,1,1,50.0,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,85,12,100,28,15,100,100,98,49,29,11,27,94,36,18,26,25,53,22,30.0,8
Hannes-Wolf,AUT,FWMF,33.3,M'Gladbach,Bundesliga,23.0,7,0.0,0.0,0.0,0,0,0,105,74,70.48,82.5,71.9,25.0,0,4,1,25.0,2.06,10,20,50.0,4,5,80.0,23.6,2,0,8,6,0,0,7,0.0,0,4,3.81,0.0,3.82,0.0,0.0,34,34,33,7,47,59,44,17,94,86,98,49,50,41,70,94,70,21,17,25,56,42,30.0,5
Liam-Delap,ENG,FW,0.0,Manchester City,Premier League,19.0,1,0.0,0.0,0.0,0,0,0,1,1,100.0,100.0,0.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,1,1,0,0,0,,0,0,0.0,10.0,0.0,0.0,0.0,34,34,33,100,12,100,6,15,100,100,98,49,28,18,18,94,36,17,29,21,52,21,30.0,9
Sekou-Yansané,GUI,FW,0.0,Paris S-G,Ligue 1,19.0,1,0.0,0.0,0.0,0,0,0,2,2,100.0,100.0,0.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,2,0,0,0,0,,0,0,0.0,0.0,5.0,0.0,0.0,34,34,33,100,12,100,6,15,100,100,98,49,42,23,18,94,36,17,29,21,52,22,30.0,12
Pierre-Yves-Hamel,FRA,FWDF,0.0,Lorient,Ligue 1,28.0,3,0.0,0.0,0.0,0,0,0,8,3,37.5,50.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,1,0,1,1,0,3,4,42.92,2,0,0.0,0.0,0.0,0.0,0.0,34,34,33,68,12,5,100,15,100,100,98,49,30,18,18,94,55,19,22,22,55,25,30.0,7
Iván-Romero,ESP,FW,50.0,Sevilla,La Liga,21.0,5,0.0,0.0,0.0,0,0,0,37,30,81.08,82.4,92.3,100.0,0,0,0,,0.0,1,1,100.0,1,3,33.33,16.67,0,0,4,7,0,0,12,0.0,0,2,5.41,0.0,1.0,0.0,0.0,34,34,33,7,64,58,93,100,18,81,98,49,40,31,27,94,36,20,21,49,29,27,30.0,10
Bakary-Sako,MLI,FWMF,0.0,Saint-Étienne,Ligue 1,34.0,7,0.0,0.0,0.0,0,0,0,45,33,73.33,80.0,68.8,60.0,0,2,0,0.0,1.76,1,1,100.0,2,3,66.67,39.33,0,0,4,2,0,3,9,24.96,0,1,2.22,0.0,1.18,0.59,0.59,34,34,33,22,27,47,34,65,89,91,100,98,54,31,27,94,36,21,15,30,56,29,30.0,6
Jessic-Ngankam,GER,FW,62.5,Greuther Fürth,Bundesliga,21.0,6,0.53,0.25,0.4,0,0,2,43,27,62.79,72.7,58.3,60.0,1,2,0,0.0,0.79,2,4,50.0,4,10,40.0,10.5,0,0,14,6,0,7,22,24.12,0,1,2.33,0.0,0.79,0.0,0.0,95,78,88,21,29,21,14,65,27,75,98,49,38,55,35,94,36,52,15,20,31,33,30.0,5
Bilal-Brahimi,FRA,FWDF,33.3,Angers,Ligue 1,22.0,9,0.0,0.0,0.0,0,0,0,97,70,72.16,82.5,80.0,40.0,1,13,3,23.08,1.05,1,3,33.33,10,20,50.0,13.15,0,0,3,10,0,2,7,22.36,0,3,3.09,0.26,0.26,0.0,0.0,34,34,33,18,38,59,72,24,57,79,98,49,36,28,27,94,36,22,18,34,44,30,30.0,6
Luismi,ESP,FW,0.0,Sevilla,La Liga,21.0,2,0.0,0.0,0.0,0,0,0,13,9,69.23,80.0,66.7,0.0,0,0,0,,10.0,0,0,,1,1,100.0,1000.0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,100,12,47,28,15,100,100,98,49,29,11,18,94,36,18,30,16,53,21,29.0,11
Rayan-Cherki,FRA,FWMF,21.4,Lyon,Ligue 1,18.0,16,0.0,0.0,0.0,0,0,0,258,197,76.36,85.5,86.8,42.9,1,10,1,10.0,2.04,3,6,50.0,9,28,32.14,7.29,1,0,4,9,0,1,5,16.39,0,2,0.78,0.0,0.41,0.0,0.0,34,34,33,11,14,72,89,28,14,67,98,49,43,31,42,94,55,26,10,48,31,43,29.0,9
Ellis-Simms,ENG,FW,0.0,Everton,Premier League,21.0,1,0.0,0.0,0.0,0,0,0,15,8,53.33,60.0,40.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,3,4,42.9,0,4,26.67,0.0,2.86,1.43,0.0,34,34,33,68,99,6,8,15,100,100,98,99,50,11,18,94,36,17,43,5,52,21,29.0,5
Roberto-Piccoli,ITA,FW,60.0,Atalanta,Serie A,21.0,12,0.45,0.2,0.33,0,0,1,44,26,59.09,64.0,64.3,0.0,0,0,0,,0.91,1,1,100.0,0,1,0.0,0.0,0,0,0,3,0,7,16,30.43,1,8,18.18,0.0,0.91,0.45,0.0,90,69,82,33,97,7,23,15,8,6,98,96,57,11,27,94,36,56,46,10,5,29,29.0,8
Jürgen-Locadia,NED,FW,0.0,Brighton,Premier League,28.0,1,0.0,0.0,0.0,0,0,0,3,2,66.67,0.0,100.0,0.0,0,0,0,,0.0,1,1,100.0,1,1,100.0,333.0,0,0,1,1,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,100,12,4,100,15,100,98,98,49,28,18,27,94,36,17,29,20,51,23,29.0,5
Lilian-Egloff,GER,FWMF,0.0,Stuttgart,Bundesliga,19.0,4,0.0,0.0,0.0,0,0,0,10,7,70.0,100.0,66.7,0.0,0,0,0,,0.0,1,1,100.0,0,0,,,0,0,2,0,0,1,2,33.3,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,39,12,100,28,15,100,100,98,49,31,23,27,94,36,19,14,27,57,26,29.0,11
Anthony-Martial,FRA,FWMF,42.9,Sevilla,La Liga,26.0,9,0.0,0.0,0.0,0,0,0,158,129,81.65,85.6,80.4,76.9,1,7,1,14.29,0.93,4,4,100.0,7,18,38.89,9.28,1,0,6,12,0,2,9,18.14,0,3,1.9,0.0,0.93,0.0,0.0,34,34,33,13,22,72,74,88,25,72,98,49,43,37,48,94,55,22,11,51,32,38,29.0,12
Tiago-Tomás,POR,FW,53.6,Stuttgart,Bundesliga,19.0,14,0.34,0.14,0.27,0,0,4,217,140,64.52,72.0,68.6,35.0,0,18,1,5.56,1.34,4,6,66.67,13,39,33.33,3.67,2,0,8,30,0,10,32,23.8,0,9,4.15,0.08,0.67,0.0,0.0,75,55,69,20,52,18,33,20,18,46,98,49,45,41,48,94,70,49,26,17,23,46,29.0,12
Farid-El-Melali,ALG,FW,0.0,Angers,Ligue 1,24.0,2,0.0,0.0,0.0,0,0,0,4,2,50.0,100.0,100.0,0.0,0,1,0,0.0,0.0,0,0,,0,1,0.0,500.0,0,0,0,1,0,1,0,100.0,0,0,0.0,0.0,5.0,0.0,0.0,34,34,33,100,12,100,100,15,8,99,98,49,44,11,18,94,36,18,30,38,29,21,29.0,7
Juan-Ignacio-Ramírez,URU,FW,0.0,Saint-Étienne,Ligue 1,25.0,5,0.0,0.0,0.0,0,0,0,13,9,69.23,80.0,50.0,66.7,0,0,0,,0.0,2,3,66.67,1,1,100.0,71.0,0,0,1,0,0,2,5,28.6,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,30,12,47,11,77,100,94,98,49,32,18,35,94,36,20,12,26,57,27,29.0,7
Lago-Junior,CIV,FWMF,16.7,Mallorca,La Liga,31.0,6,0.0,0.0,0.0,0,0,0,47,27,57.45,77.8,45.5,20.0,0,4,0,0.0,0.5,3,3,100.0,5,8,62.5,37.5,0,0,6,7,0,8,9,47.06,0,1,2.13,0.0,0.0,0.0,0.0,34,34,33,77,26,36,8,16,83,90,98,49,33,37,42,94,36,20,31,12,52,31,29.0,8
Javier-Llabrés,,FWMF,40.0,Mallorca,La Liga,,5,0.0,0.0,0.0,0,0,0,62,43,69.35,82.1,69.6,50.0,0,5,0,0.0,0.67,3,3,100.0,3,5,60.0,53.4,0,0,0,1,0,1,3,25.09,0,2,3.23,0.0,0.67,0.0,0.0,34,34,33,24,40,57,36,45,79,92,98,49,36,11,42,94,36,20,19,27,50,27,29.0,9
Samuel-Kalu,NGA,FW,25.0,Watford,Premier League,24.0,4,0.0,0.0,0.0,0,0,0,64,53,82.81,97.2,75.0,45.5,0,4,0,0.0,0.0,2,2,100.0,2,5,40.0,16.0,0,0,0,5,0,2,3,40.0,0,3,4.69,0.0,1.2,0.0,0.0,34,34,33,61,57,93,55,32,27,81,98,49,40,11,35,94,36,19,33,34,31,25,29.0,7
Cristiano-Ronaldo,POR,FW,0.0,Juventus,Serie A,37.0,1,0.0,0.0,0.0,0,0,0,14,10,71.43,80.0,50.0,0.0,0,0,0,,3.33,0,0,,0,0,,,1,0,0,1,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,100,12,47,11,15,100,100,98,49,28,11,18,94,55,17,29,13,52,23,28.0,7
Enzo-Crivelli,FRA,FWMF,33.3,Saint-Étienne,Ligue 1,27.0,4,0.0,0.0,0.0,0,0,0,24,18,75.0,75.0,85.7,0.0,0,0,0,,0.91,1,1,100.0,2,5,40.0,36.4,0,0,1,0,0,4,5,44.44,0,1,4.17,0.0,0.91,0.91,0.0,34,34,33,72,52,27,87,15,27,89,98,98,47,18,27,94,36,19,35,24,33,25,28.0,8
Roberto-Piccoli,ITA,FW,0.0,Genoa,Serie A,21.0,5,0.0,0.0,0.0,0,0,0,52,30,57.69,72.7,36.4,20.0,0,1,1,100.0,1.67,1,1,100.0,2,4,50.0,31.25,0,0,4,0,0,10,18,35.73,1,10,19.23,0.0,0.0,0.0,0.0,34,34,33,48,97,21,7,16,57,88,98,49,32,31,27,94,36,20,42,9,42,27,28.0,11
Edoardo-Vergani,ITA,FWMF,0.0,Salernitana,Serie A,21.0,6,0.0,0.0,0.0,0,0,0,25,14,56.0,72.7,66.7,66.7,0,0,0,,3.64,1,3,33.33,1,3,33.33,30.33,0,0,3,1,0,2,3,40.0,0,1,4.0,0.0,3.64,1.82,0.0,34,34,33,61,50,21,28,77,18,88,98,99,59,28,27,94,36,20,33,25,32,28,28.0,9
Diego-Lainez,MEX,FW,100.0,Betis,La Liga,21.0,7,0.0,0.0,0.0,0,0,0,54,44,81.48,93.8,72.2,100.0,0,1,0,0.0,0.0,2,2,100.0,3,9,33.33,34.78,0,0,4,1,0,1,5,16.76,0,1,1.85,0.0,1.88,0.0,0.0,34,34,33,11,21,92,44,100,18,89,98,49,49,31,35,94,36,21,10,49,33,30,28.0,11
Luca-Wollschläger,GER,FW,0.0,Hertha BSC,Bundesliga,19.0,2,0.0,0.0,0.0,0,0,0,5,4,80.0,100.0,100.0,0.0,0,0,0,,0.0,1,1,100.0,1,1,100.0,500.0,0,0,1,0,0,0,1,0.0,0,0,0.0,0.0,10.0,5.0,0.0,34,34,33,7,12,100,100,15,100,99,98,100,53,18,27,94,36,18,5,38,53,23,28.0,9
Myziane-Maolida,FRA,FWMF,21.4,Hertha BSC,Bundesliga,23.0,14,0.12,0.07,0.33,0,0,1,229,162,70.74,79.8,71.6,33.3,1,11,1,9.09,1.63,5,6,83.33,12,38,31.58,4.29,0,0,11,6,0,9,19,32.21,0,5,2.18,0.0,0.81,0.0,0.0,46,69,39,37,27,45,43,19,14,51,98,49,47,48,52,94,36,38,23,26,24,42,28.0,8
Stefano-Okaka,ITA,FW,0.0,Udinese,Serie A,32.0,2,0.0,0.0,0.0,0,0,0,6,6,100.0,100.0,100.0,0.0,1,0,0,,0.0,0,1,0.0,0,0,,,1,0,2,0,0,0,2,0.0,1,0,0.0,0.0,5.0,0.0,0.0,34,34,33,7,12,100,100,15,100,100,98,49,44,23,18,94,55,18,5,38,53,25,28.0,8
Milutin-Osmaji?,MNE,FWMF,0.0,Cádiz,La Liga,22.0,10,0.0,0.0,0.0,0,0,0,49,27,55.1,63.3,50.0,0.0,0,0,0,,1.03,2,3,66.67,1,6,16.67,17.17,0,0,3,6,0,15,23,39.47,1,8,16.33,0.0,0.0,0.0,0.0,34,34,33,59,96,7,11,15,9,82,98,49,36,28,35,94,36,22,52,7,30,32,28.0,6
Kaj-Sierhuis,NED,FW,0.0,Reims,Ligue 1,24.0,2,0.0,0.0,0.0,0,0,0,27,22,81.48,78.6,100.0,66.7,0,0,0,,1.11,1,1,100.0,0,1,0.0,111.0,0,0,0,0,0,0,3,0.0,0,3,11.11,0.0,0.0,0.0,0.0,34,34,33,7,91,41,100,77,8,95,98,49,29,11,27,94,36,18,26,39,27,22,28.0,9
Cenk-Tosun,TUR,FW,0.0,Everton,Premier League,30.0,1,0.0,0.0,0.0,0,0,0,2,2,100.0,100.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,34,34,33,7,12,100,100,15,100,100,98,49,28,11,18,94,36,17,5,37,52,21,28.0,6
Béni-Makouana,CGO,FWMF,0.0,Montpellier,Ligue 1,19.0,23,0.0,0.0,0.0,0,0,0,78,57,73.08,82.1,70.0,50.0,0,6,1,16.67,0.83,4,4,100.0,0,2,0.0,0.0,4,0,10,1,0,2,10,16.77,0,5,6.41,0.0,0.56,0.0,0.0,34,34,33,12,72,57,37,45,8,6,98,49,52,46,48,94,87,30,37,41,6,61,28.0,7
Yanis-Lhery,FRA,FWMF,33.3,Saint-Étienne,Ligue 1,19.0,5,0.0,0.0,0.0,0,0,0,15,11,73.33,90.0,0.0,0.0,0,0,0,,0.0,1,2,50.0,1,1,100.0,125.0,0,0,1,1,0,2,4,33.33,0,0,0.0,0.0,3.75,0.0,0.0,34,34,33,42,12,87,6,15,100,96,98,49,47,18,27,94,36,20,16,21,57,26,28.0,9
Mario-Dominguez,ESP,FW,0.0,Valencia,La Liga,18.0,2,0.0,0.0,0.0,0,0,0,3,2,66.67,100.0,0.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,1,0,0,1,2,33.3,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,39,12,100,6,15,100,100,98,49,29,18,18,94,36,18,14,22,53,22,27.0,6
Magnus-Warming,DEN,FWDF,0.0,Torino,Serie A,21.0,4,0.0,0.0,0.0,0,0,0,23,12,52.17,77.8,28.6,0.0,0,1,0,0.0,1.67,1,3,33.33,1,2,50.0,83.5,0,0,1,0,0,1,3,25.04,0,4,17.39,0.0,0.0,0.0,0.0,34,34,33,23,97,36,7,15,57,95,98,49,31,18,27,94,36,19,34,11,43,25,27.0,9
Luigi-Samele,ITA,FW,0.0,Sassuolo,Serie A,20.0,2,0.0,0.0,0.0,0,0,0,2,1,50.0,66.7,0.0,0.0,1,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,1,0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,100,12,10,6,15,100,100,98,49,29,11,18,94,36,18,30,6,53,21,27.0,7
Morgan-Gibbs-White,ENG,FWMF,0.0,Wolves,Premier League,22.0,2,0.0,0.0,0.0,0,0,0,10,7,70.0,83.3,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,1,0,2,1,0,0,2,0.0,4,0,0.0,0.0,10.0,0.0,0.0,34,34,33,7,12,63,100,15,100,100,98,49,44,23,18,94,55,18,5,32,53,25,27.0,8
Tony-Springett,ENG,FWMF,100.0,Norwich City,Premier League,19.0,3,0.0,0.0,0.0,0,0,0,37,26,70.27,75.0,100.0,33.3,0,2,0,0.0,1.25,1,3,33.33,2,3,66.67,62.67,1,0,1,4,0,1,5,16.76,0,1,2.7,0.0,0.63,0.0,0.0,34,34,33,11,34,27,100,19,89,93,98,49,33,18,27,94,55,19,12,27,50,27,27.0,8
Tarsis-Bonga,GER,FW,33.3,Bochum,Bundesliga,25.0,3,0.0,0.0,0.0,0,0,0,8,4,50.0,60.0,0.0,0.0,0,0,0,,0.0,0,0,,2,2,100.0,500.0,0,0,0,0,0,2,1,66.67,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,96,12,6,6,15,100,99,98,49,30,11,18,94,36,19,30,5,55,22,27.0,10
Simone-Verdi,ITA,FWMF,50.0,Torino,Serie A,29.0,3,2.0,0.5,1.0,0,0,1,17,9,52.94,62.5,50.0,0.0,0,3,0,0.0,0.0,2,2,100.0,0,1,0.0,0.0,0,0,1,1,0,1,1,50.0,0,1,5.88,0.0,0.0,0.0,0.0,99,100,99,85,68,7,11,15,8,6,98,49,30,18,35,94,36,55,42,6,4,25,27.0,8
Ander-Martin,ESP,FWMF,50.0,Real Sociedad,La Liga,21.0,5,0.0,0.0,0.0,0,0,0,45,35,77.78,85.2,81.8,50.0,0,2,1,50.0,2.0,1,1,100.0,1,3,33.33,33.33,0,0,4,0,0,1,2,33.33,0,1,2.22,0.0,1.0,0.0,0.0,34,34,33,42,27,71,78,45,18,89,98,49,40,31,27,94,36,20,20,38,31,27,27.0,10
Christos-Tzolis,GRE,FWMF,33.3,Norwich City,Premier League,20.0,14,0.0,0.0,0.0,0,0,0,103,76,73.79,83.0,83.9,50.0,0,9,1,11.11,0.27,2,6,33.33,0,4,0.0,0.0,0,0,3,5,0,4,18,18.18,0,6,5.83,0.0,1.08,0.0,0.0,34,34,33,14,68,61,83,45,8,6,98,49,51,28,35,94,36,25,30,46,5,35,26.0,10
Jon-Rowe,ENG,FWMF,66.7,Norwich City,Premier League,19.0,13,0.0,0.0,0.0,0,0,0,70,50,71.43,84.6,66.7,37.5,1,5,0,0.0,1.2,3,7,42.86,5,11,45.45,21.82,0,0,6,8,0,2,11,15.38,0,0,0.0,0.0,2.8,0.0,0.0,34,34,33,10,12,68,28,22,39,85,98,49,58,37,42,94,36,24,8,28,44,37,26.0,9
Lenny-Joseph,FRA,FWMF,0.0,Metz,Ligue 1,21.0,8,0.0,0.0,0.0,0,0,0,26,17,65.38,78.6,66.7,0.0,0,0,0,,1.76,2,3,66.67,1,3,33.33,39.33,1,0,5,1,0,3,9,24.96,0,2,7.69,0.0,2.94,0.59,0.0,34,34,33,22,79,41,28,15,18,91,98,98,62,33,35,94,55,21,32,18,35,34,26.0,8
Jason-Mbock,FRA,FW,0.0,Angers,Ligue 1,22.0,1,0.0,0.0,0.0,0,0,0,5,3,60.0,75.0,0.0,0.0,0,0,0,,0.0,0,0,,0,0,,,1,0,0,2,0,0,2,0.0,1,2,40.0,0.0,0.0,0.0,0.0,34,34,33,7,100,27,6,15,100,100,98,49,28,11,18,94,55,17,28,8,52,23,26.0,8
Charles-Abi,FRA,FW,0.0,Saint-Étienne,Ligue 1,22.0,1,0.0,0.0,0.0,0,0,0,6,2,33.33,50.0,33.3,0.0,0,1,0,0.0,4.0,0,0,,0,0,,,0,0,1,0,0,1,0,100.0,0,0,0.0,0.0,2.0,0.0,0.0,34,34,33,100,12,5,7,15,100,100,98,49,41,18,18,94,36,17,29,5,52,21,26.0,10
Afimico-Pululu,FRA,FW,0.0,Greuther Fürth,Bundesliga,23.0,8,0.0,0.0,0.0,0,0,0,19,15,78.95,90.0,66.7,50.0,0,1,0,0.0,2.5,2,3,66.67,4,9,44.44,69.44,0,0,4,8,0,1,9,9.96,1,0,0.0,0.0,0.0,0.0,0.0,34,34,33,8,12,87,28,45,37,93,98,49,34,31,35,94,36,21,6,34,41,31,26.0,6
Ernesto-Torregrossa,ITA,FW,0.0,Sampdoria,Serie A,29.0,10,0.0,0.0,0.0,0,0,0,46,31,67.39,81.0,64.3,71.4,0,1,0,0.0,2.31,2,2,100.0,0,1,0.0,0.0,1,0,7,7,0,2,5,28.57,0,6,13.04,0.0,0.0,0.0,0.0,34,34,33,29,94,52,23,83,8,6,98,49,36,39,35,94,55,22,41,35,5,37,26.0,4
Maxence-Rivera,FRA,FW,0.0,Saint-Étienne,Ligue 1,19.0,1,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,,10.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,34,34,33,100,12,4,6,15,100,100,98,49,28,11,18,94,36,17,29,4,52,21,26.0,11
Ansgar-Knauff,GER,FWMF,0.0,Dortmund,Bundesliga,20.0,5,0.0,0.0,0.0,0,0,0,36,22,61.11,82.4,45.5,50.0,0,1,0,0.0,0.77,2,5,40.0,4,11,36.36,35.0,0,0,3,1,0,1,3,25.0,0,3,8.33,0.0,2.31,0.0,0.0,34,34,33,23,82,58,8,45,21,89,98,49,47,28,35,94,36,20,31,22,32,28,26.0,7
Xavi-Simons,NED,FWMF,0.0,Paris S-G,Ligue 1,19.0,6,0.0,0.0,0.0,0,0,0,58,49,84.48,89.7,76.9,100.0,0,1,0,0.0,2.67,1,1,100.0,0,2,0.0,0.0,1,0,2,4,0,2,2,50.0,0,0,0.0,0.0,1.33,0.0,0.0,34,34,33,85,12,86,62,100,8,6,98,49,44,23,27,94,55,20,29,50,4,30,26.0,13
Germán-Valera,ESP,FWMF,0.0,Real Sociedad,La Liga,20.0,3,0.0,0.0,0.0,0,0,0,16,13,81.25,100.0,60.0,66.7,0,0,0,,0.0,1,3,33.33,2,4,50.0,83.25,0,0,3,0,0,0,1,0.0,0,0,0.0,0.0,1.67,0.0,0.0,34,34,33,7,12,100,17,77,57,94,98,49,43,28,27,94,36,19,5,36,42,25,26.0,11
Anastasios-Donis,GRE,FWMF,10.0,Reims,Ligue 1,25.0,13,0.0,0.0,0.0,0,0,0,93,51,54.84,76.5,44.1,42.9,0,18,0,0.0,2.2,7,10,70.0,7,16,43.75,12.19,0,1,9,3,0,2,7,22.27,0,4,4.3,0.0,1.22,0.0,0.0,34,34,33,17,53,31,8,28,34,77,98,49,52,44,61,99,36,24,25,16,40,43,26.0,10
Derek-Mazou-Sacko,FRA,FWDF,0.0,Troyes,Ligue 1,17.0,2,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,,1.0,0,0,,0,0,,,0,0,0,0,0,0,0,0.0,0,0,,0.0,0.0,0.0,0.0,34,34,33,7,100,4,6,15,100,100,98,49,29,11,18,94,36,18,29,4,53,21,26.0,9
Loren-Morón,ESP,FW,0.0,Betis,La Liga,28.0,1,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,0.0,0,0,,0.0,0.0,0.0,0.0,34,34,33,7,100,4,6,15,100,100,98,49,28,11,18,94,36,17,28,4,52,21,25.0,12
