Player,Nation,Pos,SoT%,Squad,Comp,Age,MP,G/90,G/Sh,G/SoT,PKGoals,PKAttempted,Goals,Pass,PassCompleted,PassComp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assist,Cross,CrossCompleted,CrossComp%,Interception ,Tackle_Won,Tackle,Tackle_Won%,SucDribble,Dribble,DribbleComp%,DribblePast%,YCards,RCards,Fls,Fld,OGoals,AerWon,AerLost,AerWon%,AerLost%,PasswHead,PasswHead%,PKwon,Blocks,BlkSh,BlkShSv,but_par_tir,but_par_tir_cadre,but_par_90min,tete_reussi,passe_avec_tete,pass_short_comp,pass_medium_comp,pass_long_comp,Dribbles_reussis,Dribles_passes,BlockPasse,BlockTir,Block,fautes,tacles_gagnes,carton_rouge,carton_jaune,Tir,Tete,Passe,Dribbles,Tacle,Note Finale,classement_equipe
Cristian-Molinaro,ITA,DF,0.0,Venezia,Serie A,38.0,8,0.0,0.0,0.0,0,0,0,323,245,75.85,87.3,80.7,53.0,1,11,3,27.27,1.64,9,13,422.54,9,9,100.0,16.44,0,0,7,8,0,8,4,66.5,0,10,3.1,0.0,2.13,0.33,0.0,60,60,60,76,28,35,30,36,100,89,84,41,42,29,35,85,20,38,33,21,60,27,31.0,9
Benjamin-Hübner,GER,DF,37.5,Hoffenheim,Bundesliga,32.0,5,0.24,0.13,0.33,0,0,1,260,213,81.92,93.2,84.9,58.5,0,1,0,0.0,1.43,4,11,152.67,1,1,100.0,24.0,2,0,8,2,0,16,14,53.36,0,3,1.15,0.0,1.9,0.71,0.0,83,78,98,42,7,82,45,50,100,92,84,72,42,32,24,85,49,50,14,34,56,28,30.0,9
Jakub-Jankto,CZE,DFMF,0.0,Getafe,La Liga,26.0,14,0.0,0.0,0.0,0,0,0,237,158,66.67,74.3,81.6,31.3,2,19,1,5.26,0.92,7,10,454.55,2,5,40.0,6.2,1,1,5,11,0,3,2,59.74,0,11,4.64,0.0,1.23,0.0,0.0,60,60,60,58,58,4,33,7,20,73,84,15,29,25,31,98,35,44,43,11,34,35,30.0,9
Jérôme-Hergault,FRA,DFMF,0.0,Lorient,Ligue 1,36.0,8,0.0,0.0,0.0,0,0,0,221,165,74.66,78.8,78.3,59.1,0,11,2,18.18,3.08,2,4,194.17,2,5,40.0,10.2,2,2,6,3,0,7,8,46.61,0,16,7.24,0.0,1.79,0.26,0.0,60,60,60,25,86,7,21,51,20,84,84,34,36,27,16,99,49,38,35,17,33,30,30.0,9
Charlie-Goode,ENG,DF,0.0,Brentford,Premier League,26.0,6,0.0,0.0,0.0,0,0,0,300,190,63.33,66.0,69.3,57.6,0,14,1,7.14,1.8,5,8,312.5,5,7,71.43,14.29,3,0,7,8,0,19,9,67.86,0,27,9.0,0.0,1.0,0.4,0.0,60,60,60,81,93,3,5,47,73,87,84,46,28,29,26,85,61,36,52,11,48,30,30.0,10
Faouzi-Ghoulam,ALG,DF,33.3,Napoli,Serie A,31.0,14,0.0,0.0,0.0,0,0,0,281,234,83.27,93.9,88.9,44.2,0,17,3,17.65,1.62,2,2,370.37,0,1,0.0,0.0,1,0,4,3,0,5,6,45.45,0,9,3.2,0.0,1.08,0.27,0.0,60,60,60,23,30,86,61,17,6,5,84,35,33,21,16,85,35,44,19,40,4,29,30.0,7
Axel-Tuanzebe,ENG,DF,0.0,Napoli,Serie A,24.0,1,0.0,0.0,0.0,0,0,0,5,5,100.0,100.0,100.0,100.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,1,0.0,1,0,0.0,0.0,10.0,10.0,0.0,60,60,60,3,6,100,100,100,100,100,84,100,49,9,9,85,20,31,2,52,52,16,30.0,8
Alessandro-Zanoli,ITA,DF,0.0,Napoli,Serie A,21.0,12,0.0,0.0,0.0,0,0,0,284,226,79.58,91.2,79.7,48.1,0,5,2,40.0,2.94,5,9,284.09,4,11,36.36,7.09,2,0,10,3,0,5,3,62.42,0,9,3.17,0.0,0.98,0.2,0.0,60,60,60,65,29,67,25,25,15,77,84,27,28,37,26,85,49,42,33,27,32,34,30.0,9
Mattia-Zanotti,ITA,DF,0.0,Inter,Serie A,19.0,1,0.0,0.0,0.0,0,0,0,13,13,100.0,100.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,1,7.69,0.0,0.0,0.0,0.0,60,60,60,100,89,100,100,5,100,100,84,15,18,9,9,85,20,31,49,35,52,16,30.0,11
Lucas-Calodat,FRA,DF,0.0,Saint-Étienne,Ligue 1,20.0,1,0.0,0.0,0.0,0,0,0,0,0,,100.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,,0.0,0.0,0.0,0.0,60,60,60,100,100,100,100,5,100,100,84,15,18,9,9,85,20,31,52,35,52,16,30.0,11
Lamine-Ghezali,FRA,DF,0.0,Saint-Étienne,Ligue 1,22.0,1,0.0,0.0,0.0,0,0,0,0,0,,100.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,,0.0,1.0,0.0,0.0,60,60,60,100,100,100,100,5,100,100,84,15,19,9,9,85,20,31,52,35,52,16,30.0,12
Martín-Montoya,ESP,DF,40.0,Betis,La Liga,31.0,6,0.0,0.0,0.0,0,0,0,311,254,81.67,87.4,82.8,56.3,1,11,2,18.18,0.52,9,18,290.32,0,3,0.0,5.67,2,0,11,11,0,9,6,60.08,0,12,3.86,0.0,2.07,0.0,0.0,60,60,60,60,44,36,38,44,6,70,84,15,34,39,35,85,49,36,31,24,23,31,30.0,10
Ruan,BRA,DF,0.0,Sassuolo,Serie A,22.0,10,0.0,0.0,0.0,0,0,0,104,79,75.96,84.8,77.1,30.0,0,0,0,,2.08,3,5,144.23,7,8,87.5,36.5,1,0,4,10,0,5,8,38.45,0,4,3.85,0.0,3.33,2.08,0.0,60,60,60,15,44,22,17,6,88,94,84,99,62,21,20,85,35,40,20,10,61,27,30.0,9
Giovanni-González,URU,DF,33.3,Mallorca,La Liga,27.0,9,0.24,0.33,1.0,0,0,1,202,150,74.26,84.7,78.3,32.0,0,8,1,12.5,2.68,9,11,335.82,3,5,60.0,14.6,1,0,3,5,0,10,12,45.44,0,10,4.95,0.0,2.44,0.73,0.0,98,100,98,23,62,21,21,7,56,88,84,73,53,18,35,85,35,64,28,11,47,28,30.0,9
Bryan-Reynolds,USA,DF,0.0,Roma,Serie A,20.0,1,0.0,0.0,0.0,0,0,0,0,0,,100.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,,0.0,0.0,0.0,0.0,60,60,60,100,100,100,100,5,100,100,84,15,18,9,9,85,20,31,52,35,52,16,30.0,9
Luca-Stanga,ITA,DF,0.0,Milan,Serie A,20.0,1,0.0,0.0,0.0,0,0,0,0,0,,100.0,100.0,0.0,0,0,0,,0.0,0,0,0.0,0,0,,,0,0,0,0,0,0,0,,0,0,,0.0,0.0,0.0,0.0,60,60,60,100,100,100,100,5,100,100,84,15,18,9,9,85,20,31,52,35,52,16,30.0,10
Allan-Nyom,CMR,DF,0.0,Getafe,La Liga,34.0,5,0.0,0.0,0.0,0,0,0,90,63,70.0,85.7,76.7,31.6,0,3,2,66.67,1.11,3,3,270.27,2,2,100.0,37.0,1,0,1,3,0,3,2,60.0,0,10,11.11,0.0,2.59,0.37,0.0,60,60,60,60,97,26,16,7,100,94,84,44,42,13,20,85,35,35,46,10,57,22,30.0,10
Mickey-van-de-Ven,NED,DF,0.0,Wolfsburg,Bundesliga,21.0,5,0.0,0.0,0.0,0,0,0,83,65,78.31,87.0,85.7,56.3,1,2,1,50.0,2.38,3,6,104.9,0,0,,,0,0,0,2,0,8,1,88.81,0,3,3.61,0.0,1.9,0.48,0.0,60,60,60,97,39,33,48,44,100,100,84,53,38,9,20,85,20,35,40,24,58,20,30.0,8
Denso-Kasius,NED,DF,50.0,Bologna,Serie A,19.0,7,0.0,0.0,0.0,0,0,0,121,103,85.12,94.5,84.6,77.8,0,7,1,14.29,1.0,6,10,120.0,3,8,37.5,18.75,0,0,1,4,0,2,3,40.0,0,3,2.48,0.0,3.0,0.0,0.0,60,60,60,17,19,89,44,88,16,90,84,15,40,13,29,85,20,37,11,45,33,23,30.0,10
Kostas-Tsimikas,GRE,DF,25.0,Liverpool,Premier League,26.0,13,0.0,0.0,0.0,0,0,0,702,515,73.36,89.3,80.6,43.5,2,57,9,15.79,2.78,10,20,485.44,9,15,60.0,6.2,3,0,22,8,0,10,11,47.69,0,20,2.85,0.0,1.55,0.21,0.0,60,60,60,28,24,53,29,16,56,73,84,28,35,68,37,85,61,43,19,23,46,45,30.0,7
Leo-Fuhr-Hjelde,NOR,DF,0.0,Leeds United,Premier League,18.0,2,0.0,0.0,0.0,0,0,0,109,82,75.23,85.5,85.7,42.9,0,3,0,0.0,3.53,2,4,85.11,0,1,0.0,59.0,0,0,1,1,0,4,2,66.57,0,8,7.34,0.0,1.76,1.76,0.0,60,60,60,77,87,25,48,15,6,97,84,98,41,13,16,85,20,32,44,16,27,18,30.0,9
Peru-Nolaskoain,ESP,DF,0.0,Athletic Club,La Liga,23.0,1,0.0,0.0,0.0,0,0,0,0,0,,100.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,,0.0,0.0,0.0,0.0,60,60,60,100,100,100,100,5,100,100,84,15,18,9,9,85,20,31,52,35,52,16,30.0,10
Miguel-Baeza,ESP,DF,0.0,Celta Vigo,La Liga,22.0,1,0.0,0.0,0.0,0,0,0,0,0,,100.0,100.0,0.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,,0.0,0.0,0.0,0.0,60,60,60,100,100,100,100,5,100,100,84,15,18,9,9,85,20,31,52,35,52,16,30.0,10
Ryan-Bertrand,ENG,DF,0.0,Leicester City,Premier League,32.0,4,0.0,0.0,0.0,0,0,0,193,156,80.83,92.6,83.3,50.0,0,1,0,0.0,1.62,4,9,164.61,0,1,0.0,27.0,1,0,5,1,0,3,5,37.5,0,9,4.66,0.0,2.97,0.81,0.0,60,60,60,13,58,78,40,31,6,93,84,79,49,25,24,85,35,34,20,28,28,24,30.0,11
Josep-Antoni-Gayá,ESP,DF,0.0,Mallorca,La Liga,21.0,1,0.0,0.0,0.0,0,0,0,27,21,77.78,100.0,57.1,60.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,3,11.11,0.0,1.67,0.0,0.0,60,60,60,100,97,100,3,53,100,100,84,15,25,9,9,85,20,31,51,27,52,16,30.0,8
Cristhian-Mosquera,COL,DF,0.0,Valencia,La Liga,17.0,6,0.0,0.0,0.0,0,0,0,75,66,88.0,95.0,90.2,71.4,0,0,0,,0.42,3,6,120.0,0,1,0.0,42.0,1,0,4,0,0,2,3,39.9,0,5,6.67,0.0,0.83,0.0,0.0,60,60,60,16,82,91,67,77,6,95,84,15,22,21,20,85,35,36,29,47,30,24,30.0,11
Abdoulaye-Bakayoko,FRA,DF,0.0,Saint-Étienne,Ligue 1,19.0,4,0.0,0.0,0.0,0,0,0,131,93,70.99,80.0,91.3,35.3,0,0,0,,0.59,10,16,212.31,3,3,100.0,29.33,0,0,7,5,0,3,3,50.0,0,8,6.11,0.0,2.35,1.18,0.0,60,60,60,36,77,8,71,9,100,93,84,93,49,29,37,85,20,34,32,17,55,24,30.0,10
Alejandro-Balde,ESP,DFFW,0.0,Barcelona,La Liga,18.0,5,0.0,0.0,0.0,0,0,0,151,139,92.05,100.0,90.6,55.6,0,3,1,33.33,0.48,2,4,105.26,2,6,33.33,23.83,0,0,5,4,0,1,2,33.57,0,1,0.66,0.0,2.38,0.95,0.0,60,60,60,10,6,100,68,41,14,92,84,86,49,25,16,85,20,35,5,41,31,21,29.0,9
Toti-Gomes,POR,DF,0.0,Wolves,Premier League,23.0,4,0.0,0.0,0.0,0,0,0,191,142,74.35,85.1,83.8,37.5,0,1,0,0.0,1.25,3,7,171.43,3,4,75.0,18.75,1,0,2,3,0,15,11,57.69,0,13,6.81,0.0,2.5,0.5,0.0,60,60,60,51,83,23,41,11,79,90,84,55,43,15,20,85,35,34,38,14,48,22,29.0,9
Pasquale-Mazzocchi,ITA,DF,33.3,Salernitana,Serie A,26.0,15,0.0,0.0,0.0,0,0,0,565,406,71.86,88.7,73.0,48.3,2,42,9,21.43,1.28,15,21,1006.71,20,42,47.62,4.05,2,0,19,7,0,17,14,55.0,0,9,1.59,0.0,1.06,0.0,0.0,60,60,60,47,9,47,8,25,28,59,84,15,28,62,52,85,49,45,21,20,33,46,29.0,11
Lennard-Maloney,USA,DF,0.0,Dortmund,Bundesliga,22.0,2,0.0,0.0,0.0,0,0,0,16,13,81.25,100.0,100.0,50.0,0,1,1,100.0,0.0,1,1,10.0,0,0,,,0,0,0,0,0,2,1,66.67,1,0,0.0,0.0,10.0,0.0,0.0,60,60,60,79,6,100,100,31,100,100,84,15,35,9,12,85,20,32,23,41,53,17,29.0,11
Sebastien-De-Maio,FRA,DF,0.0,Udinese,Serie A,35.0,2,0.0,0.0,0.0,0,0,0,75,53,70.67,86.7,88.6,37.5,0,0,0,,0.5,2,6,66.67,0,0,,,0,0,5,0,0,2,3,40.0,0,8,10.67,0.0,3.0,2.5,0.0,60,60,60,17,97,31,60,11,100,100,84,99,49,25,16,85,20,32,30,18,53,19,29.0,10
Robert-Skov,DEN,DFFW,16.7,Hoffenheim,Bundesliga,26.0,12,0.0,0.0,0.0,0,0,0,175,131,74.86,84.5,83.3,50.0,1,14,1,7.14,2.2,2,2,408.16,0,5,0.0,0.0,1,0,5,4,0,6,5,54.48,0,10,5.71,0.0,0.98,0.0,0.0,60,60,60,45,72,20,40,31,6,5,84,15,26,25,16,85,35,42,41,21,4,28,29.0,11
Marco-John,GER,DF,0.0,Hoffenheim,Bundesliga,20.0,2,0.0,0.0,0.0,0,0,0,15,14,93.33,100.0,83.3,100.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,0,1,0.0,0,1,6.67,0.0,4.0,0.0,0.0,60,60,60,3,82,100,40,100,100,100,84,15,35,9,9,85,20,32,23,43,53,16,29.0,10
Yan-Valery,FRA,DF,0.0,Southampton,Premier League,23.0,5,0.0,0.0,0.0,0,0,0,155,108,69.68,79.3,78.1,33.3,0,2,1,50.0,2.2,7,10,286.89,0,3,0.0,0.0,0,0,5,3,0,15,8,65.24,0,7,4.52,0.0,2.44,0.73,0.0,60,60,60,72,56,7,20,8,6,5,84,73,47,25,31,85,20,35,37,7,3,23,28.0,8
Kévin-Rodrigues,POR,DFFW,0.0,Rayo Vallecano,La Liga,28.0,13,0.0,0.0,0.0,0,0,0,227,163,71.81,81.8,80.9,38.2,0,7,2,28.57,2.71,12,16,360.36,3,7,42.86,14.86,0,0,6,8,0,7,10,41.24,0,9,3.96,0.0,2.29,0.21,0.0,60,60,60,18,46,12,30,11,22,88,84,28,46,27,44,85,20,43,23,13,39,32,28.0,7
Eric-N'Jo,FRA,DF,0.0,Troyes,Ligue 1,17.0,2,0.0,0.0,0.0,0,0,0,30,25,83.33,100.0,86.7,75.0,0,0,0,,2.73,0,0,,0,1,0.0,0.0,0,0,3,0,0,2,2,50.0,0,0,0.0,0.0,1.82,0.91,0.0,60,60,60,36,6,100,52,84,6,5,84,84,39,18,9,85,20,32,11,42,3,18,28.0,12
Liberato-Cacace,NZL,DF,0.0,Empoli,Serie A,21.0,10,0.0,0.0,0.0,0,0,0,236,195,82.63,91.1,86.5,63.2,0,9,0,0.0,1.73,8,17,244.65,8,16,50.0,10.81,1,0,9,6,0,4,7,36.32,0,5,2.12,0.0,1.15,0.38,0.0,60,60,60,12,13,66,50,61,39,85,84,45,32,35,34,85,35,40,8,39,41,32,28.0,9
Roberto-Massimo,GER,DFFW,55.0,Stuttgart,Bundesliga,21.0,19,0.21,0.1,0.18,0,0,2,301,226,75.08,83.2,88.2,43.2,0,16,2,12.5,1.55,11,12,887.1,15,37,40.54,5.3,0,0,9,7,0,6,13,31.63,0,12,3.99,0.0,1.13,0.0,0.0,77,64,96,8,46,16,58,16,20,68,84,15,31,35,39,85,20,65,22,24,36,37,28.0,9
Sergio-Santos,ESP,DF,0.0,Real Madrid,La Liga,21.0,1,0.0,0.0,0.0,0,0,0,9,9,100.0,100.0,100.0,100.0,0,1,1,100.0,0.0,0,0,,0,0,,,0,0,0,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,60,60,60,100,6,100,100,100,100,100,84,15,18,9,9,85,20,31,27,52,52,16,28.0,8
Moustapha-Mbow,SEN,DF,0.0,Reims,Ligue 1,22.0,1,0.0,0.0,0.0,0,0,0,27,22,81.48,88.9,70.0,85.7,0,0,0,,0.0,4,6,66.67,1,1,100.0,100.0,0,0,0,0,0,1,0,100.0,0,2,7.41,0.0,0.0,0.0,0.0,60,60,60,100,88,49,6,95,100,98,84,15,18,9,24,85,20,31,49,26,51,18,28.0,8
Denis-Vavro,SVK,DF,0.0,Lazio,Serie A,26.0,1,0.0,0.0,0.0,0,0,0,5,5,100.0,100.0,100.0,100.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,1,0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,60,60,60,100,6,100,100,100,100,100,84,15,18,9,9,85,20,31,27,52,52,16,28.0,8
Leonardo-Spinazzola,ITA,DF,0.0,Roma,Serie A,29.0,3,0.0,0.0,0.0,0,0,0,74,64,86.49,96.8,84.0,80.0,0,4,2,50.0,1.43,0,0,,3,7,42.86,30.57,1,0,1,0,0,0,1,0.0,0,1,1.35,0.0,3.57,0.71,0.0,60,60,60,3,7,94,41,91,22,94,84,72,46,13,9,85,35,33,3,41,32,20,28.0,10
Andrei-Motoc,ROU,DF,0.0,Salernitana,Serie A,20.0,1,0.0,0.0,0.0,0,0,0,22,18,81.82,100.0,100.0,63.6,0,0,0,,0.0,2,2,100.0,0,0,,,0,0,0,2,0,0,1,0.0,0,0,0.0,0.0,3.0,2.0,0.0,60,60,60,3,6,100,100,61,100,100,84,98,48,9,16,85,20,31,2,45,52,17,28.0,14
Marco-Benassi,ITA,DFMF,0.0,Fiorentina,Serie A,27.0,6,0.0,0.0,0.0,0,0,0,128,105,82.03,89.8,80.4,82.6,0,1,0,0.0,2.78,3,3,179.64,1,1,100.0,56.0,1,0,4,0,0,3,4,42.93,0,6,4.69,0.0,1.67,0.0,0.0,60,60,60,19,59,56,28,93,100,96,84,15,29,21,20,85,35,36,23,35,59,24,28.0,9
Nelson-Sissoko,FRA,DF,0.0,Saint-Étienne,Ligue 1,25.0,1,0.0,0.0,0.0,0,0,0,10,8,80.0,75.0,80.0,100.0,0,0,0,,2.0,0,1,0.0,1,1,100.0,200.0,1,0,2,0,0,0,0,,0,1,10.0,0.0,0.0,0.0,0.0,60,60,60,100,96,4,26,100,100,99,84,15,18,15,9,85,35,31,51,22,51,19,28.0,13
Giangiacomo-Magnani,ITA,DF,0.0,Sampdoria,Serie A,26.0,4,0.0,0.0,0.0,0,0,0,148,127,85.81,84.4,95.1,62.5,0,0,0,,0.74,2,6,90.09,0,0,,,0,0,3,2,0,8,0,100.0,0,2,1.35,0.0,0.74,0.74,0.0,60,60,60,100,7,20,90,58,100,100,84,74,32,18,16,85,20,34,30,32,57,20,28.0,10
Frederik-Winther,DEN,DF,0.0,Augsburg,Bundesliga,21.0,4,0.0,0.0,0.0,0,0,0,167,128,76.65,77.5,87.3,66.0,0,0,0,,1.67,4,8,180.18,0,0,,,1,0,1,0,0,12,15,44.4,0,15,8.98,0.0,1.94,0.28,0.0,60,60,60,21,93,5,54,65,100,100,84,36,34,13,24,85,35,34,32,23,57,22,28.0,8
Gideon-Jung,GER,DF,0.0,Greuther Fürth,Bundesliga,27.0,5,0.0,0.0,0.0,0,0,0,56,44,78.57,84.6,85.3,50.0,0,0,0,,0.0,1,1,158.73,0,0,,,0,0,1,2,0,0,4,0.0,0,8,14.29,0.0,2.5,0.63,0.0,60,60,60,3,98,20,46,31,100,100,84,65,46,13,12,85,20,35,29,19,58,19,28.0,11
Almamy-Touré,MLI,DF,33.3,Eint Frankfurt,Bundesliga,26.0,10,0.0,0.0,0.0,0,0,0,228,166,72.81,81.1,79.2,47.8,0,4,0,0.0,1.96,10,15,373.13,2,7,28.57,7.71,2,0,8,2,0,10,18,35.8,0,6,2.63,0.0,2.68,0.54,0.0,60,60,60,11,21,10,23,24,10,79,84,58,52,32,37,85,49,40,11,13,30,34,28.0,10
Lucas-Olaza,URU,DF,25.0,Elche,La Liga,27.0,5,0.3,0.25,1.0,0,0,1,208,161,77.4,84.1,86.2,46.4,0,10,3,30.0,2.12,3,5,197.37,3,3,100.0,30.33,1,0,2,5,0,3,1,75.21,0,7,3.37,0.0,2.12,0.3,0.0,95,100,99,92,33,18,49,21,100,93,84,38,38,15,20,85,35,57,36,17,56,23,28.0,10
Kingsley-Schindler,GER,DFMF,33.3,Köln,Bundesliga,28.0,18,0.26,0.33,1.0,0,0,1,190,104,54.74,71.7,67.1,29.2,2,15,6,40.0,1.54,2,3,259.74,0,1,0.0,0.0,1,0,2,6,0,11,7,61.17,0,8,4.21,0.0,1.03,0.26,0.0,98,100,98,62,51,4,5,6,6,5,84,34,35,15,16,85,35,79,45,4,4,30,28.0,9
Filippo-Delli-Carri,ITA,DF,50.0,Salernitana,Serie A,23.0,5,0.0,0.0,0.0,0,0,0,120,86,71.67,83.3,76.0,42.9,0,3,1,33.33,1.35,5,11,168.35,1,2,50.0,27.0,1,0,2,3,0,3,3,50.0,0,7,5.83,0.0,2.7,0.81,0.0,60,60,60,36,73,17,14,15,39,93,84,79,50,15,26,85,35,35,32,9,38,23,28.0,12
Pawe?-Jaroszy?ski,POL,DF,50.0,Salernitana,Serie A,27.0,13,0.0,0.0,0.0,0,0,0,239,155,64.85,82.1,75.0,44.4,0,18,3,16.67,0.88,6,10,342.86,1,3,33.33,6.0,2,0,8,5,0,8,8,50.0,0,10,4.18,0.0,1.93,0.0,0.0,60,60,60,36,50,13,12,18,14,73,84,15,38,32,29,85,49,43,31,10,31,35,28.0,13
Edimilson-Fernandes,SUI,DFFW,50.0,Arminia,Bundesliga,26.0,7,0.0,0.0,0.0,0,0,0,126,94,74.6,92.2,76.2,54.5,0,8,3,37.5,0.0,3,3,309.28,3,5,60.0,19.4,0,0,3,2,0,4,3,57.08,0,4,3.17,0.0,1.29,0.65,0.32,60,60,60,50,29,75,14,39,56,91,99,66,38,18,20,85,20,37,24,26,45,22,28.0,9
Samuel-Umtiti,FRA,DF,0.0,Barcelona,La Liga,28.0,1,0.0,0.0,0.0,0,0,0,50,42,84.0,93.3,88.0,66.7,0,0,0,,0.0,2,2,100.0,0,0,,,1,0,0,1,0,2,3,40.0,0,2,4.0,0.0,2.0,1.0,0.0,60,60,60,17,47,83,57,68,100,100,84,88,41,9,16,85,35,31,17,36,52,19,28.0,10
Andrea-Conti,ITA,DFMF,25.0,Sampdoria,Serie A,28.0,7,0.38,0.25,1.0,0,0,1,78,61,78.21,86.7,64.0,85.7,0,0,0,,1.54,4,6,173.16,2,5,40.0,23.0,1,0,4,4,0,0,4,0.0,0,5,6.41,0.0,1.92,0.0,0.0,95,100,99,3,80,31,4,95,20,92,84,15,33,21,24,85,35,60,26,27,35,25,28.0,9
Mircea-Alexandru-Tirlea,ROU,DF,0.0,Alavés,La Liga,22.0,1,0.0,0.0,0.0,0,0,0,12,8,66.67,100.0,66.7,66.7,0,1,0,0.0,0.0,0,0,,2,2,100.0,500.0,0,0,0,0,0,1,1,50.0,0,1,8.33,0.0,5.0,0.0,0.0,60,60,60,36,91,100,4,68,100,99,84,15,34,9,9,85,20,31,33,30,51,16,28.0,10
Jamal-Lewis,NIR,DF,0.0,Newcastle Utd,Premier League,24.0,5,0.0,0.0,0.0,0,0,0,103,81,78.64,89.7,81.6,59.1,0,3,0,0.0,1.38,6,11,158.31,0,2,0.0,0.0,1,0,2,3,0,2,6,25.0,0,6,5.83,0.0,1.72,0.69,0.0,60,60,60,6,73,55,33,51,6,5,84,69,39,15,29,85,35,35,23,27,3,24,28.0,11
Tom-Rothe,GER,DF,50.0,Dortmund,Bundesliga,17.0,2,1.0,0.5,1.0,0,0,1,57,42,73.68,84.6,81.0,16.7,0,5,0,0.0,5.0,3,5,60.0,1,4,25.0,25.0,1,0,3,2,0,1,0,100.0,0,3,5.26,0.0,5.0,0.0,0.0,99,100,100,100,67,20,30,5,9,92,84,15,35,18,20,85,35,53,45,10,27,21,28.0,12
El-Chadaille-Bitshiabu,FRA,DF,0.0,Paris S-G,Ligue 1,17.0,1,0.0,0.0,0.0,0,0,0,3,3,100.0,100.0,100.0,100.0,0,0,0,,0.0,0,0,,0,0,,,0,0,0,0,0,1,0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,60,60,60,100,6,100,100,100,100,100,84,15,18,9,9,85,20,31,27,52,52,16,28.0,11
Domagoj-Bradari?,CRO,DFMF,0.0,Lille,Ligue 1,22.0,15,0.0,0.0,0.0,0,0,0,291,219,75.26,85.2,82.8,30.2,0,16,1,6.25,3.48,7,11,292.89,3,5,60.0,13.0,2,0,5,7,0,8,15,34.8,0,8,2.75,0.0,1.96,0.43,0.0,60,60,60,11,22,24,38,6,56,87,84,50,49,25,31,85,49,45,12,17,54,36,28.0,7
Nathaniel-Clyne,ENG,DF,66.7,Crystal Palace,Premier League,31.0,16,0.0,0.0,0.0,0,0,0,719,563,78.3,90.8,81.6,43.5,1,13,4,30.77,1.53,11,22,748.3,3,4,75.0,5.0,1,0,4,6,0,12,10,54.42,0,15,2.09,0.0,0.67,0.13,0.0,60,60,60,45,12,63,33,16,79,67,84,20,29,21,39,85,35,46,22,29,56,34,28.0,6
Álvaro-González,ESP,DF,0.0,Marseille,Ligue 1,32.0,6,0.0,0.0,0.0,0,0,0,373,358,95.98,96.8,97.2,92.4,0,0,0,,0.6,0,1,0.0,0,0,,,1,0,7,7,0,3,12,20.0,0,11,2.95,0.0,0.2,0.0,0.0,60,60,60,4,26,94,95,97,100,100,84,15,21,29,9,85,35,36,9,57,60,24,28.0,8
Samuel-Loric,FRA,DF,0.0,Lorient,Ligue 1,21.0,3,0.0,0.0,0.0,0,0,0,128,88,68.75,86.9,65.0,45.0,0,10,2,20.0,2.0,3,7,128.76,4,9,44.44,18.56,0,0,4,5,0,12,1,92.38,0,10,7.81,0.0,2.33,0.0,0.0,60,60,60,97,90,33,4,19,24,90,84,15,33,21,20,85,20,33,51,10,31,20,28.0,10
Marcos-Mauro-López-Gutiérrez,ARG,DF,0.0,Cádiz,La Liga,31.0,3,0.0,0.0,0.0,0,0,0,21,10,47.62,33.3,71.4,44.4,0,0,0,,0.0,1,1,149.25,0,0,,,1,0,1,1,0,6,1,85.65,0,3,14.29,0.0,1.33,0.67,0.0,60,60,60,96,98,2,6,18,100,100,84,68,32,13,12,85,35,33,53,5,55,20,28.0,9
Nathan-Bitu-Mazala,FRA,DF,0.0,Paris S-G,Ligue 1,19.0,1,0.0,0.0,0.0,0,0,0,12,12,100.0,100.0,100.0,0.0,0,0,0,,0.0,0,0,,1,1,100.0,1000.0,0,0,0,0,0,0,0,,0,0,0.0,0.0,10.0,0.0,0.0,60,60,60,100,6,100,100,5,100,100,84,15,34,9,9,85,20,31,27,35,52,16,28.0,10
Cristiano-Piccini,ITA,DF,33.3,Valencia,La Liga,29.0,6,0.28,0.33,1.0,0,0,1,139,96,69.06,81.8,74.4,55.1,0,6,3,50.0,2.22,11,16,247.75,7,8,87.5,24.25,1,0,11,3,0,2,2,50.0,0,9,6.47,0.0,1.11,0.56,0.0,98,100,98,36,80,12,10,40,88,92,84,59,31,39,39,85,35,59,35,12,54,30,27.0,12
